x	y	T	T(actual)
0.455446	1.623762	0.723437	0.723404
0.455446	1.643564	0.746567	0.746535
0.455446	1.663366	0.770419	0.770388
0.455446	1.683168	0.795017	0.794986
0.455446	1.702970	0.820384	0.820354
0.455446	1.722772	0.846544	0.846515
0.455446	1.742574	0.873524	0.873496
0.455446	1.762376	0.901348	0.901322
0.455446	1.782178	0.930045	0.930020
0.455446	1.801980	0.959641	0.959617
0.455446	1.821782	0.990166	0.990144
0.455446	1.841584	1.021648	1.021628
0.455446	1.861386	1.054119	1.054101
0.455446	1.881188	1.087610	1.087594
0.455446	1.900990	1.122153	1.122139
0.455446	1.920792	1.157781	1.157770
0.455446	1.940594	1.194530	1.194521
0.455446	1.960396	1.232434	1.232428
0.455446	1.980198	1.271531	1.271527
0.455446	2.000000	1.311857	1.311857
0.475248	0.000000	0.000000	0.000000
0.475248	0.019802	0.003659	0.003659
0.475248	0.039604	0.007322	0.007321
0.475248	0.059406	0.010992	0.010990
0.475248	0.079208	0.014672	0.014670
0.475248	0.099010	0.018367	0.018364
0.475248	0.118812	0.022080	0.022076
0.475248	0.138614	0.025814	0.025809
0.475248	0.158416	0.029572	0.029567
0.475248	0.178218	0.033360	0.033354
0.475248	0.198020	0.037180	0.037173
0.475248	0.217822	0.041035	0.041028
0.475248	0.237624	0.044931	0.044923
0.475248	0.257426	0.048869	0.048861
0.475248	0.277228	0.052856	0.052847
0.475248	0.297030	0.056893	0.056883
0.475248	0.316832	0.060985	0.060975
0.475248	0.336634	0.065136	0.065126
0.475248	0.356436	0.069351	0.069339
0.475248	0.376238	0.073632	0.073620
0.475248	0.396040	0.077985	0.077972
0.475248	0.415842	0.082413	0.082399
0.475248	0.435644	0.086921	0.086907
0.475248	0.455446	0.091512	0.091498
0.475248	0.475248	0.096193	0.096178
0.475248	0.495050	0.100966	0.100950
0.475248	0.514851	0.105838	0.105821
0.475248	0.534653	0.110811	0.110794
0.475248	0.554455	0.115892	0.115874
0.475248	0.574257	0.121085	0.121066
0.475248	0.594059	0.126395	0.126376
0.475248	0.613861	0.131827	0.131807
0.475248	0.633663	0.137387	0.137367
0.475248	0.653465	0.143080	0.143059
0.475248	0.673267	0.148911	0.148889
0.475248	0.693069	0.154886	0.154864
0.475248	0.712871	0.161011	0.160988
0.475248	0.732673	0.167292	0.167268
0.475248	0.752475	0.173735	0.173711
0.475248	0.772277	0.180345	0.180321
0.475248	0.792079	0.187131	0.187105
0.475248	0.811881	0.194097	0.194071
0.475248	0.831683	0.201251	0.201224
0.475248	0.851485	0.208600	0.208573
0.475248	0.871287	0.216150	0.216123
0.475248	0.891089	0.223910	0.223882
0.475248	0.910891	0.231886	0.231857
0.475248	0.930693	0.240087	0.240057
0.475248	0.950495	0.248520	0.248490
0.475248	0.970297	0.257193	0.257162
0.475248	0.990099	0.266115	0.266084
0.475248	1.009901	0.275295	0.275263
0.475248	1.029703	0.284741	0.284709
0.475248	1.049505	0.294462	0.294429
0.475248	1.069307	0.304468	0.304435
0.475248	1.089109	0.314769	0.314735
0.475248	1.108911	0.325374	0.325340
0.475248	1.128713	0.336295	0.336260
0.475248	1.148515	0.347540	0.347505
0.475248	1.168317	0.359122	0.359086
0.475248	1.188119	0.371051	0.371015
0.475248	1.207921	0.383339	0.383303
0.475248	1.227723	0.395998	0.395961
0.475248	1.247525	0.409040	0.409003
0.475248	1.267327	0.422478	0.422441
0.475248	1.287129	0.436324	0.436287
0.475248	1.306931	0.450593	0.450555
0.475248	1.326733	0.465297	0.465259
0.475248	1.346535	0.480452	0.480414
0.475248	1.366337	0.496071	0.496033
0.475248	1.386139	0.512171	0.512133
0.475248	1.405941	0.528765	0.528727
0.475248	1.425743	0.545872	0.545834
0.475248	1.445545	0.563506	0.563468
0.475248	1.465347	0.581686	0.581648
0.475248	1.485149	0.600428	0.600391
0.475248	1.504950	0.619752	0.619714
0.475248	1.524752	0.639674	0.639637
0.475248	1.544554	0.660216	0.660179
0.475248	1.564356	0.681397	0.681360
0.475248	1.584158	0.703236	0.703200
0.475248	1.603960	0.725756	0.725721
0.475248	1.623762	0.748978	0.748944
0.475248	1.643564	0.772925	0.772891
0.475248	1.663366	0.797619	0.797586
0.475248	1.683168	0.823085	0.823053
0.475248	1.702970	0.849348	0.849317
0.475248	1.722772	0.876432	0.876402
0.475248	1.742574	0.904364	0.904335
0.475248	1.762376	0.933170	0.933143
0.475248	1.782178	0.962880	0.962854
0.475248	1.801980	0.993521	0.993497
0.475248	1.821782	1.025123	1.025101
0.475248	1.841584	1.057717	1.057697
0.475248	1.861386	1.091335	1.091316
0.475248	1.881188	1.126008	1.125991
0.475248	1.900990	1.161770	1.161756
0.475248	1.920792	1.198657	1.198645
0.475248	1.940594	1.236703	1.236694
0.475248	1.960396	1.275945	1.275939
0.475248	1.980198	1.316422	1.316419
0.475248	2.000000	1.358172	1.358172
0.495050	0.000000	0.000000	0.000000
0.495050	0.019802	0.003781	0.003780
0.495050	0.039604	0.007565	0.007563
0.495050	0.059406	0.011356	0.011354
0.495050	0.079208	0.015159	0.015156
0.495050	0.099010	0.018976	0.018973
0.495050	0.118812	0.022811	0.022807
0.495050	0.138614	0.026669	0.026664
0.495050	0.158416	0.030552	0.030547
0.495050	0.178218	0.034465	0.034459
0.495050	0.198020	0.038411	0.038405
0.495050	0.217822	0.042395	0.042388
0.495050	0.237624	0.046419	0.046411
0.495050	0.257426	0.050489	0.050480
0.495050	0.277228	0.054607	0.054598
0.495050	0.297030	0.058778	0.058768
0.495050	0.316832	0.063006	0.062995
0.495050	0.336634	0.067295	0.067283
0.495050	0.356436	0.071649	0.071637
0.495050	0.376238	0.076072	0.076059
0.495050	0.396040	0.080569	0.080555
0.495050	0.415842	0.085143	0.085130
0.495050	0.435644	0.089801	0.089786
0.495050	0.455446	0.094545	0.094529
0.495050	0.475248	0.099380	0.099364
0.495050	0.495050	0.104312	0.104295
0.495050	0.514851	0.109344	0.109327
0.495050	0.534653	0.114483	0.114465
0.495050	0.554455	0.119732	0.119713
0.495050	0.574257	0.125097	0.125078
0.495050	0.594059	0.130583	0.130563
0.495050	0.613861	0.136195	0.136175
0.495050	0.633663	0.141939	0.141918
0.495050	0.653465	0.147820	0.147799
0.495050	0.673267	0.153845	0.153822
0.495050	0.693069	0.160018	0.159995
0.495050	0.712871	0.166346	0.166322
0.495050	0.732673	0.172835	0.172811
0.495050	0.752475	0.179491	0.179466
0.495050	0.772277	0.186321	0.186295
0.495050	0.792079	0.193331	0.193305
0.495050	0.811881	0.200528	0.200501
0.495050	0.831683	0.207919	0.207892
0.495050	0.851485	0.215511	0.215483
0.495050	0.871287	0.223312	0.223283
0.495050	0.891089	0.231329	0.231300
0.495050	0.910891	0.239570	0.239540
0.495050	0.930693	0.248042	0.248011
0.495050	0.950495	0.256754	0.256723
0.495050	0.970297	0.265715	0.265683
0.495050	0.990099	0.274933	0.274900
0.495050	1.009901	0.284416	0.284384
0.495050	1.029703	0.294175	0.294142
0.495050	1.049505	0.304219	0.304185
0.495050	1.069307	0.314557	0.314522
0.495050	1.089109	0.325199	0.325164
0.495050	1.108911	0.336155	0.336120
0.495050	1.128713	0.347437	0.347402
0.495050	1.148515	0.359055	0.359019
0.495050	1.168317	0.371021	0.370984
0.495050	1.188119	0.383345	0.383308
0.495050	1.207921	0.396040	0.396003
0.495050	1.227723	0.409119	0.409081
0.495050	1.247525	0.422593	0.422555
0.495050	1.267327	0.436476	0.436438
0.495050	1.287129	0.450781	0.450743
0.495050	1.306931	0.465522	0.465484
0.495050	1.326733	0.480714	0.480675
0.495050	1.346535	0.496371	0.496332
0.495050	1.366337	0.512508	0.512469
0.495050	1.386139	0.529141	0.529101
0.495050	1.405941	0.546285	0.546246
0.495050	1.425743	0.563959	0.563919
0.495050	1.445545	0.582177	0.582138
0.495050	1.465347	0.600959	0.600920
0.495050	1.485149	0.620323	0.620284
0.495050	1.504950	0.640286	0.640248
0.495050	1.524752	0.660869	0.660831
0.495050	1.544554	0.682092	0.682054
0.495050	1.564356	0.703974	0.703936
0.495050	1.584158	0.726537	0.726500
0.495050	1.603960	0.749803	0.749767
0.495050	1.623762	0.773795	0.773759
0.495050	1.643564	0.798535	0.798500
0.495050	1.663366	0.824047	0.824013
0.495050	1.683168	0.850357	0.850324
0.495050	1.702970	0.877490	0.877458
0.495050	1.722772	0.905471	0.905440
0.495050	1.742574	0.934328	0.934299
0.495050	1.762376	0.964090	0.964062
0.495050	1.782178	0.994784	0.994757
0.495050	1.801980	1.026440	1.026415
0.495050	1.821782	1.059090	1.059066
0.495050	1.841584	1.092764	1.092742
0.495050	1.861386	1.127495	1.127475
0.495050	1.881188	1.163317	1.163300
0.495050	1.900990	1.200264	1.200249
0.495050	1.920792	1.238373	1.238361
0.495050	1.940594	1.277679	1.277670
0.495050	1.960396	1.318222	1.318215
0.495050	1.980198	1.360040	1.360037
0.495050	2.000000	1.403174	1.403174
0.514851	0.000000	0.000000	0.000000
0.514851	0.019802	0.003898	0.003897
0.514851	0.039604	0.007800	0.007799
0.514851	0.059406	0.011709	0.011707
0.514851	0.079208	0.015630	0.015627
0.514851	0.099010	0.019566	0.019563
0.514851	0.118812	0.023521	0.023517
0.514851	0.138614	0.027498	0.027494
0.514851	0.158416	0.031503	0.031497
0.514851	0.178218	0.035537	0.035531
0.514851	0.198020	0.039606	0.039599
0.514851	0.217822	0.043713	0.043706
0.514851	0.237624	0.047863	0.047855
0.514851	0.257426	0.052059	0.052050
0.514851	0.277228	0.056305	0.056296
0.514851	0.297030	0.060606	0.060596
0.514851	0.316832	0.064965	0.064955
0.514851	0.336634	0.069388	0.069376
0.514851	0.356436	0.073877	0.073865
0.514851	0.376238	0.078438	0.078425
0.514851	0.396040	0.083075	0.083061
0.514851	0.415842	0.087792	0.087777
0.514851	0.435644	0.092594	0.092579
0.514851	0.455446	0.097485	0.097470
0.514851	0.475248	0.102471	0.102455
0.514851	0.495050	0.107556	0.107539
0.514851	0.514851	0.112745	0.112728
0.514851	0.534653	0.118044	0.118025
0.514851	0.554455	0.123456	0.123437
0.514851	0.574257	0.128988	0.128968
0.514851	0.594059	0.134644	0.134624
0.514851	0.613861	0.140431	0.140410
0.514851	0.633663	0.146354	0.146332
0.514851	0.653465	0.152418	0.152396
0.514851	0.673267	0.158630	0.158607
0.514851	0.693069	0.164995	0.164971
0.514851	0.712871	0.171520	0.171496
0.514851	0.732673	0.178211	0.178186
0.514851	0.752475	0.185074	0.185048
0.514851	0.772277	0.192116	0.192090
0.514851	0.792079	0.199344	0.199317
0.514851	0.811881	0.206765	0.206738
0.514851	0.831683	0.214386	0.214358
0.514851	0.851485	0.222215	0.222186
0.514851	0.871287	0.230258	0.230228
0.514851	0.891089	0.238524	0.238494
0.514851	0.910891	0.247021	0.246990
0.514851	0.930693	0.255757	0.255725
0.514851	0.950495	0.264740	0.264708
0.514851	0.970297	0.273980	0.273947
0.514851	0.990099	0.283484	0.283451
0.514851	1.009901	0.293263	0.293229
0.514851	1.029703	0.303325	0.303291
0.514851	1.049505	0.313681	0.313646
0.514851	1.069307	0.324340	0.324305
0.514851	1.089109	0.335313	0.335278
0.514851	1.108911	0.346611	0.346575
0.514851	1.128713	0.358244	0.358207
0.514851	1.148515	0.370223	0.370186
0.514851	1.168317	0.382561	0.382523
0.514851	1.188119	0.395268	0.395230
0.514851	1.207921	0.408359	0.408320
0.514851	1.227723	0.421844	0.421805
0.514851	1.247525	0.435737	0.435698
0.514851	1.267327	0.450052	0.450012
0.514851	1.287129	0.464802	0.464762
0.514851	1.306931	0.480002	0.479962
0.514851	1.326733	0.495666	0.495626
0.514851	1.346535	0.511810	0.511770
0.514851	1.366337	0.528449	0.528408
0.514851	1.386139	0.545599	0.545558
0.514851	1.405941	0.563277	0.563236
0.514851	1.425743	0.581500	0.581459
0.514851	1.445545	0.600285	0.600245
0.514851	1.465347	0.619651	0.619611
0.514851	1.485149	0.639617	0.639577
0.514851	1.504950	0.660201	0.660162
0.514851	1.524752	0.681425	0.681385
0.514851	1.544554	0.703307	0.703268
0.514851	1.564356	0.725870	0.725831
0.514851	1.584158	0.749135	0.749097
0.514851	1.603960	0.773125	0.773087
0.514851	1.623762	0.797862	0.797826
0.514851	1.643564	0.823372	0.823336
0.514851	1.663366	0.849678	0.849643
0.514851	1.683168	0.876806	0.876772
0.514851	1.702970	0.904783	0.904750
0.514851	1.722772	0.933634	0.933603
0.514851	1.742574	0.963389	0.963359
0.514851	1.762376	0.994076	0.994047
0.514851	1.782178	1.025725	1.025698
0.514851	1.801980	1.058366	1.058340
0.514851	1.821782	1.092031	1.092007
0.514851	1.841584	1.126752	1.126730
0.514851	1.861386	1.162564	1.162544
0.514851	1.881188	1.199500	1.199482
0.514851	1.900990	1.237597	1.237581
0.514851	1.920792	1.276891	1.276878
0.514851	1.940594	1.317420	1.317410
0.514851	1.960396	1.359223	1.359217
0.514851	1.980198	1.402342	1.402339
0.514851	2.000000	1.446817	1.446817
0.534653	0.000000	0.000000	0.000000
0.534653	0.019802	0.004012	0.004011
0.534653	0.039604	0.008028	0.008026
0.534653	0.059406	0.012051	0.012049
0.534653	0.079208	0.016087	0.016084
0.534653	0.099010	0.020137	0.020134
0.534653	0.118812	0.024208	0.024203
0.534653	0.138614	0.028301	0.028296
0.534653	0.158416	0.032422	0.032417
0.534653	0.178218	0.036575	0.036568
0.534653	0.198020	0.040763	0.040756
0.534653	0.217822	0.044990	0.044982
0.534653	0.237624	0.049261	0.049252
0.534653	0.257426	0.053579	0.053570
0.534653	0.277228	0.057949	0.057940
0.534653	0.297030	0.062376	0.062365
0.534653	0.316832	0.066862	0.066851
0.534653	0.336634	0.071414	0.071402
0.534653	0.356436	0.076034	0.076022
0.534653	0.376238	0.080728	0.080715
0.534653	0.396040	0.085500	0.085486
0.534653	0.415842	0.090355	0.090340
0.534653	0.435644	0.095297	0.095282
0.534653	0.455446	0.100332	0.100316
0.534653	0.475248	0.105463	0.105446
0.534653	0.495050	0.110697	0.110679
0.534653	0.514851	0.116037	0.116019
0.534653	0.534653	0.121490	0.121471
0.534653	0.554455	0.127061	0.127041
0.534653	0.574257	0.132754	0.132734
0.534653	0.594059	0.138576	0.138555
0.534653	0.613861	0.144531	0.144510
0.534653	0.633663	0.150627	0.150605
0.534653	0.653465	0.156869	0.156845
0.534653	0.673267	0.163262	0.163238
0.534653	0.693069	0.169813	0.169788
0.534653	0.712871	0.176528	0.176503
0.534653	0.732673	0.183414	0.183388
0.534653	0.752475	0.190478	0.190451
0.534653	0.772277	0.197726	0.197698
0.534653	0.792079	0.205165	0.205137
0.534653	0.811881	0.212802	0.212774
0.534653	0.831683	0.220646	0.220617
0.534653	0.851485	0.228703	0.228673
0.534653	0.871287	0.236981	0.236951
0.534653	0.891089	0.245489	0.245457
0.534653	0.910891	0.254234	0.254202
0.534653	0.930693	0.263224	0.263192
0.534653	0.950495	0.272470	0.272437
0.534653	0.970297	0.281979	0.281946
0.534653	0.990099	0.291761	0.291727
0.534653	1.009901	0.301825	0.301791
0.534653	1.029703	0.312182	0.312146
0.534653	1.049505	0.322840	0.322804
0.534653	1.069307	0.333810	0.333774
0.534653	1.089109	0.345104	0.345067
0.534653	1.108911	0.356731	0.356694
0.534653	1.128713	0.368704	0.368666
0.534653	1.148515	0.381033	0.380995
0.534653	1.168317	0.393731	0.393692
0.534653	1.188119	0.406810	0.406770
0.534653	1.207921	0.420282	0.420242
0.534653	1.227723	0.434161	0.434121
0.534653	1.247525	0.448460	0.448419
0.534653	1.267327	0.463192	0.463152
0.534653	1.287129	0.478373	0.478332
0.534653	1.306931	0.494017	0.493976
0.534653	1.326733	0.510138	0.510097
0.534653	1.346535	0.526754	0.526712
0.534653	1.366337	0.543878	0.543837
0.534653	1.386139	0.561529	0.561488
0.534653	1.405941	0.579723	0.579682
0.534653	1.425743	0.598478	0.598437
0.534653	1.445545	0.617812	0.617771
0.534653	1.465347	0.637744	0.637702
0.534653	1.485149	0.658293	0.658251
0.534653	1.504950	0.679478	0.679437
0.534653	1.524752	0.701321	0.701280
0.534653	1.544554	0.723842	0.723802
0.534653	1.564356	0.747064	0.747024
0.534653	1.584158	0.771008	0.770969
0.534653	1.603960	0.795698	0.795660
0.534653	1.623762	0.821158	0.821120
0.534653	1.643564	0.847413	0.847376
0.534653	1.663366	0.874487	0.874451
0.534653	1.683168	0.902407	0.902372
0.534653	1.702970	0.931201	0.931167
0.534653	1.722772	0.960895	0.960862
0.534653	1.742574	0.991518	0.991487
0.534653	1.762376	1.023101	1.023071
0.534653	1.782178	1.055674	1.055646
0.534653	1.801980	1.089268	1.089242
0.534653	1.821782	1.123916	1.123891
0.534653	1.841584	1.159651	1.159629
0.534653	1.861386	1.196508	1.196488
0.534653	1.881188	1.234523	1.234505
0.534653	1.900990	1.273732	1.273716
0.534653	1.920792	1.314173	1.314160
0.534653	1.940594	1.355886	1.355876
0.534653	1.960396	1.398910	1.398903
0.534653	1.980198	1.443288	1.443284
0.534653	2.000000	1.489062	1.489062
0.554455	0.000000	0.000000	0.000000
0.554455	0.019802	0.004122	0.004121
0.554455	0.039604	0.008248	0.008246
0.554455	0.059406	0.012382	0.012379
0.554455	0.079208	0.016527	0.016524
0.554455	0.099010	0.020689	0.020686
0.554455	0.118812	0.024871	0.024867
0.554455	0.138614	0.029077	0.029072
0.554455	0.158416	0.033311	0.033305
0.554455	0.178218	0.037577	0.037571
0.554455	0.198020	0.041880	0.041872
0.554455	0.217822	0.046223	0.046215
0.554455	0.237624	0.050610	0.050602
0.554455	0.257426	0.055047	0.055038
0.554455	0.277228	0.059537	0.059527
0.554455	0.297030	0.064085	0.064074
0.554455	0.316832	0.068694	0.068683
0.554455	0.336634	0.073371	0.073358
0.554455	0.356436	0.078118	0.078105
0.554455	0.376238	0.082940	0.082927
0.554455	0.396040	0.087843	0.087829
0.554455	0.415842	0.092831	0.092816
0.554455	0.435644	0.097909	0.097893
0.554455	0.455446	0.103081	0.103064
0.554455	0.475248	0.108353	0.108336
0.554455	0.495050	0.113730	0.113712
0.554455	0.514851	0.119217	0.119198
0.554455	0.534653	0.124819	0.124800
0.554455	0.554455	0.130542	0.130522
0.554455	0.574257	0.136392	0.136371
0.554455	0.594059	0.142373	0.142351
0.554455	0.613861	0.148492	0.148470
0.554455	0.633663	0.154755	0.154732
0.554455	0.653465	0.161167	0.161143
0.554455	0.673267	0.167735	0.167711
0.554455	0.693069	0.174466	0.174441
0.554455	0.712871	0.181365	0.181339
0.554455	0.732673	0.188440	0.188414
0.554455	0.752475	0.195697	0.195670
0.554455	0.772277	0.203144	0.203116
0.554455	0.792079	0.210787	0.210758
0.554455	0.811881	0.218634	0.218604
0.554455	0.831683	0.226692	0.226662
0.554455	0.851485	0.234970	0.234939
0.554455	0.871287	0.243475	0.243444
0.554455	0.891089	0.252215	0.252183
0.554455	0.910891	0.261200	0.261167
0.554455	0.930693	0.270437	0.270404
0.554455	0.950495	0.279936	0.279902
0.554455	0.970297	0.289706	0.289672
0.554455	0.990099	0.299756	0.299721
0.554455	1.009901	0.310096	0.310060
0.554455	1.029703	0.320736	0.320700
0.554455	1.049505	0.331686	0.331650
0.554455	1.069307	0.342958	0.342920
0.554455	1.089109	0.354561	0.354523
0.554455	1.108911	0.366507	0.366468
0.554455	1.128713	0.378807	0.378768
0.554455	1.148515	0.391474	0.391435
0.554455	1.168317	0.404520	0.404480
0.554455	1.188119	0.417957	0.417917
0.554455	1.207921	0.431798	0.431758
0.554455	1.227723	0.446058	0.446017
0.554455	1.247525	0.460748	0.460707
0.554455	1.267327	0.475885	0.475843
0.554455	1.287129	0.491482	0.491440
0.554455	1.306931	0.507554	0.507512
0.554455	1.326733	0.524117	0.524075
0.554455	1.346535	0.541188	0.541145
0.554455	1.366337	0.558782	0.558739
0.554455	1.386139	0.576916	0.576874
0.554455	1.405941	0.595609	0.595566
0.554455	1.425743	0.614878	0.614835
0.554455	1.445545	0.634742	0.634699
0.554455	1.465347	0.655219	0.655177
0.554455	1.485149	0.676331	0.676289
0.554455	1.504950	0.698097	0.698055
0.554455	1.524752	0.720539	0.720497
0.554455	1.544554	0.743677	0.743636
0.554455	1.564356	0.767535	0.767494
0.554455	1.584158	0.792135	0.792095
0.554455	1.603960	0.817502	0.817463
0.554455	1.623762	0.843660	0.843621
0.554455	1.643564	0.870634	0.870596
0.554455	1.663366	0.898450	0.898413
0.554455	1.683168	0.927135	0.927099
0.554455	1.702970	0.956717	0.956682
0.554455	1.722772	0.987225	0.987192
0.554455	1.742574	1.018688	1.018656
0.554455	1.762376	1.051137	1.051106
0.554455	1.782178	1.084602	1.084573
0.554455	1.801980	1.119117	1.119089
0.554455	1.821782	1.154714	1.154688
0.554455	1.841584	1.191428	1.191405
0.554455	1.861386	1.229295	1.229274
0.554455	1.881188	1.268352	1.268333
0.554455	1.900990	1.308635	1.308619
0.554455	1.920792	1.350184	1.350171
0.554455	1.940594	1.393040	1.393030
0.554455	1.960396	1.437243	1.437236
0.554455	1.980198	1.482837	1.482833
0.554455	2.000000	1.529865	1.529865
0.574257	0.000000	0.000000	0.000000
0.574257	0.019802	0.004228	0.004227
0.574257	0.039604	0.008460	0.008458
0.574257	0.059406	0.012700	0.012698
0.574257	0.079208	0.016952	0.016949
0.574257	0.099010	0.021221	0.021217
0.574257	0.118812	0.025510	0.025506
0.574257	0.138614	0.029824	0.029819
0.574257	0.158416	0.034167	0.034161
0.574257	0.178218	0.038543	0.038536
0.574257	0.198020	0.042956	0.042949
0.574257	0.217822	0.047411	0.047403
0.574257	0.237624	0.051911	0.051903
0.574257	0.257426	0.056462	0.056453
0.574257	0.277228	0.061068	0.061057
0.574257	0.297030	0.065732	0.065721
0.574257	0.316832	0.070460	0.070448
0.574257	0.336634	0.075256	0.075244
0.574257	0.356436	0.080126	0.080112
0.574257	0.376238	0.085072	0.085058
0.574257	0.396040	0.090101	0.090086
0.574257	0.415842	0.095217	0.095202
0.574257	0.435644	0.100425	0.100409
0.574257	0.455446	0.105731	0.105714
0.574257	0.475248	0.111138	0.111121
0.574257	0.495050	0.116653	0.116635
0.574257	0.514851	0.122281	0.122262
0.574257	0.534653	0.128028	0.128008
0.574257	0.554455	0.133898	0.133877
0.574257	0.574257	0.139897	0.139876
0.574257	0.594059	0.146032	0.146010
0.574257	0.613861	0.152309	0.152286
0.574257	0.633663	0.158732	0.158709
0.574257	0.653465	0.165310	0.165285
0.574257	0.673267	0.172047	0.172022
0.574257	0.693069	0.178950	0.178925
0.574257	0.712871	0.186027	0.186001
0.574257	0.732673	0.193284	0.193257
0.574257	0.752475	0.200727	0.200700
0.574257	0.772277	0.208365	0.208337
0.574257	0.792079	0.216205	0.216175
0.574257	0.811881	0.224253	0.224223
0.574257	0.831683	0.232519	0.232488
0.574257	0.851485	0.241009	0.240978
0.574257	0.871287	0.249733	0.249701
0.574257	0.891089	0.258698	0.258666
0.574257	0.910891	0.267914	0.267880
0.574257	0.930693	0.277389	0.277355
0.574257	0.950495	0.287132	0.287097
0.574257	0.970297	0.297153	0.297117
0.574257	0.990099	0.307461	0.307425
0.574257	1.009901	0.318067	0.318030
0.574257	1.029703	0.328980	0.328943
0.574257	1.049505	0.340212	0.340174
0.574257	1.069307	0.351773	0.351735
0.574257	1.089109	0.363674	0.363635
0.574257	1.108911	0.375927	0.375888
0.574257	1.128713	0.388544	0.388504
0.574257	1.148515	0.401537	0.401496
0.574257	1.168317	0.414918	0.414877
0.574257	1.188119	0.428700	0.428659
0.574257	1.207921	0.442897	0.442856
0.574257	1.227723	0.457523	0.457481
0.574257	1.247525	0.472591	0.472549
0.574257	1.267327	0.488117	0.488074
0.574257	1.287129	0.504115	0.504072
0.574257	1.306931	0.520600	0.520557
0.574257	1.326733	0.537589	0.537546
0.574257	1.346535	0.555098	0.555055
0.574257	1.366337	0.573145	0.573101
0.574257	1.386139	0.591745	0.591701
0.574257	1.405941	0.610918	0.610875
0.574257	1.425743	0.630683	0.630639
0.574257	1.445545	0.651057	0.651013
0.574257	1.465347	0.672061	0.672018
0.574257	1.485149	0.693715	0.693672
0.574257	1.504950	0.716041	0.715998
0.574257	1.524752	0.739059	0.739016
0.574257	1.544554	0.762792	0.762750
0.574257	1.564356	0.787264	0.787222
0.574257	1.584158	0.812496	0.812455
0.574257	1.603960	0.838515	0.838474
0.574257	1.623762	0.865345	0.865305
0.574257	1.643564	0.893012	0.892973
0.574257	1.663366	0.921543	0.921505
0.574257	1.683168	0.950966	0.950929
0.574257	1.702970	0.981309	0.981273
0.574257	1.722772	1.012601	1.012566
0.574257	1.742574	1.044872	1.044839
0.574257	1.762376	1.078155	1.078123
0.574257	1.782178	1.112480	1.112451
0.574257	1.801980	1.147882	1.147854
0.574257	1.821782	1.184394	1.184368
0.574257	1.841584	1.222053	1.222029
0.574257	1.861386	1.260893	1.260871
0.574257	1.881188	1.300953	1.300934
0.574257	1.900990	1.342272	1.342255
0.574257	1.920792	1.384889	1.384876
0.574257	1.940594	1.428846	1.428836
0.574257	1.960396	1.474186	1.474179
0.574257	1.980198	1.520951	1.520948
0.574257	2.000000	1.569189	1.569189
0.594059	0.000000	0.000000	0.000000
0.594059	0.019802	0.004330	0.004329
0.594059	0.039604	0.008664	0.008662
0.594059	0.059406	0.013006	0.013003
0.594059	0.079208	0.017361	0.017358
0.594059	0.099010	0.021732	0.021728
0.594059	0.118812	0.026125	0.026120
0.594059	0.138614	0.030543	0.030537
0.594059	0.158416	0.034990	0.034984
0.594059	0.178218	0.039471	0.039465
0.594059	0.198020	0.043991	0.043983
0.594059	0.217822	0.048553	0.048545
0.594059	0.237624	0.053162	0.053153
0.594059	0.257426	0.057822	0.057813
0.594059	0.277228	0.062539	0.062528
0.594059	0.297030	0.067316	0.067304
0.594059	0.316832	0.072158	0.072146
0.594059	0.336634	0.077070	0.077057
0.594059	0.356436	0.082056	0.082042
0.594059	0.376238	0.087122	0.087107
0.594059	0.396040	0.092272	0.092257
0.594059	0.415842	0.097511	0.097495
0.594059	0.435644	0.102845	0.102828
0.594059	0.455446	0.108278	0.108261
0.594059	0.475248	0.113816	0.113798
0.594059	0.495050	0.119464	0.119445
0.594059	0.514851	0.125227	0.125208
0.594059	0.534653	0.131112	0.131092
0.594059	0.554455	0.137124	0.137103
0.594059	0.574257	0.143268	0.143246
0.594059	0.594059	0.149551	0.149528
0.594059	0.613861	0.155978	0.155955
0.594059	0.633663	0.162557	0.162533
0.594059	0.653465	0.169292	0.169267
0.594059	0.673267	0.176192	0.176166
0.594059	0.693069	0.183262	0.183235
0.594059	0.712871	0.190509	0.190482
0.594059	0.732673	0.197940	0.197913
0.594059	0.752475	0.205563	0.205535
0.594059	0.772277	0.213385	0.213356
0.594059	0.792079	0.221414	0.221384
0.594059	0.811881	0.229656	0.229625
0.594059	0.831683	0.238121	0.238089
0.594059	0.851485	0.246816	0.246784
0.594059	0.871287	0.255750	0.255717
0.594059	0.891089	0.264931	0.264897
0.594059	0.910891	0.274369	0.274334
0.594059	0.930693	0.284072	0.284037
0.594059	0.950495	0.294049	0.294014
0.594059	0.970297	0.304312	0.304275
0.594059	0.990099	0.314868	0.314832
0.594059	1.009901	0.325730	0.325692
0.594059	1.029703	0.336906	0.336868
0.594059	1.049505	0.348408	0.348370
0.594059	1.069307	0.360248	0.360209
0.594059	1.089109	0.372436	0.372396
0.594059	1.108911	0.384984	0.384944
0.594059	1.128713	0.397905	0.397864
0.594059	1.148515	0.411210	0.411169
0.594059	1.168317	0.424914	0.424872
0.594059	1.188119	0.439028	0.438986
0.594059	1.207921	0.453568	0.453525
0.594059	1.227723	0.468546	0.468503
0.594059	1.247525	0.483977	0.483934
0.594059	1.267327	0.499877	0.499833
0.594059	1.287129	0.516260	0.516216
0.594059	1.306931	0.533143	0.533098
