x	y	T	T(actual)
0.039216	0.009804	0.000420	0.000420
0.039216	0.019608	0.000840	0.000840
0.039216	0.029412	0.001261	0.001261
0.039216	0.039216	0.001683	0.001683
0.039216	0.049020	0.002107	0.002107
0.039216	0.058824	0.002533	0.002532
0.039216	0.068627	0.002961	0.002961
0.039216	0.078431	0.003393	0.003392
0.039216	0.088235	0.003827	0.003827
0.039216	0.098039	0.004266	0.004266
0.039216	0.107843	0.004709	0.004708
0.039216	0.117647	0.005156	0.005156
0.039216	0.127451	0.005609	0.005608
0.039216	0.137255	0.006067	0.006067
0.039216	0.147059	0.006532	0.006531
0.039216	0.156863	0.007003	0.007002
0.039216	0.166667	0.007481	0.007480
0.039216	0.176471	0.007966	0.007965
0.039216	0.186275	0.008460	0.008459
0.039216	0.196078	0.008962	0.008961
0.039216	0.205882	0.009473	0.009472
0.039216	0.215686	0.009994	0.009993
0.039216	0.225490	0.010525	0.010524
0.039216	0.235294	0.011067	0.011065
0.039216	0.245098	0.011620	0.011619
0.039216	0.254902	0.012185	0.012184
0.039216	0.264706	0.012763	0.012761
0.039216	0.274510	0.013354	0.013352
0.039216	0.284314	0.013959	0.013957
0.039216	0.294118	0.014579	0.014577
0.039216	0.303922	0.015214	0.015212
0.039216	0.313725	0.015865	0.015863
0.039216	0.323529	0.016533	0.016531
0.039216	0.333333	0.017219	0.017217
0.039216	0.343137	0.017924	0.017921
0.039216	0.352941	0.018648	0.018645
0.039216	0.362745	0.019392	0.019389
0.039216	0.372549	0.020158	0.020155
0.039216	0.382353	0.020946	0.020943
0.039216	0.392157	0.021758	0.021755
0.039216	0.401961	0.022595	0.022591
0.039216	0.411765	0.023457	0.023454
0.039216	0.421569	0.024347	0.024343
0.039216	0.431373	0.025265	0.025261
0.039216	0.441176	0.026213	0.026209
0.039216	0.450980	0.027192	0.027188
0.039216	0.460784	0.028205	0.028200
0.039216	0.470588	0.029252	0.029247
0.039216	0.480392	0.030336	0.030331
0.039216	0.490196	0.031458	0.031453
0.039216	0.500000	0.032621	0.032615
0.039216	0.509804	0.033827	0.033821
0.039216	0.519608	0.035078	0.035072
0.039216	0.529412	0.036377	0.036370
0.039216	0.539216	0.037726	0.037719
0.039216	0.549020	0.039129	0.039122
0.039216	0.558824	0.040590	0.040581
0.039216	0.568627	0.042110	0.042101
0.039216	0.578431	0.043695	0.043685
0.039216	0.588235	0.045348	0.045338
0.039216	0.598039	0.047075	0.047064
0.039216	0.607843	0.048880	0.048868
0.039216	0.617647	0.050768	0.050756
0.039216	0.627451	0.052747	0.052733
0.039216	0.637255	0.054822	0.054807
0.039216	0.647059	0.057001	0.056984
0.039216	0.656863	0.059292	0.059274
0.039216	0.666667	0.061705	0.061686
0.039216	0.676471	0.064251	0.064229
0.039216	0.686275	0.066939	0.066916
0.039216	0.696078	0.069784	0.069759
0.039216	0.705882	0.072801	0.072773
0.039216	0.715686	0.076006	0.075974
0.039216	0.725490	0.079418	0.079383
0.039216	0.735294	0.083058	0.083020
0.039216	0.745098	0.086953	0.086910
0.039216	0.754902	0.091130	0.091082
0.039216	0.764706	0.095623	0.095569
0.039216	0.774510	0.100472	0.100411
0.039216	0.784314	0.105721	0.105652
0.039216	0.794118	0.111426	0.111347
0.039216	0.803922	0.117650	0.117560
0.039216	0.813725	0.124470	0.124367
0.039216	0.823529	0.131980	0.131861
0.039216	0.833333	0.140292	0.140153
0.039216	0.843137	0.149545	0.149384
0.039216	0.852941	0.159912	0.159722
0.039216	0.862745	0.171608	0.171385
0.039216	0.872549	0.184908	0.184643
0.039216	0.882353	0.200164	0.199848
0.039216	0.892157	0.217833	0.217455
0.039216	0.901961	0.238517	0.238066
0.039216	0.911765	0.263022	0.262488
0.039216	0.921569	0.292438	0.291818
0.039216	0.931373	0.328250	0.327563
0.039216	0.941176	0.372499	0.371815
0.039216	0.950980	0.427963	0.427452
0.039216	0.960784	0.498317	0.498317
0.039216	0.970588	0.588060	0.589069
0.039216	0.980392	0.701691	0.703922
0.039216	0.990196	0.841083	0.841714
0.039216	1.000000	1.000000	0.951360
0.049020	0.000000	0.000000	0.000000
0.049020	0.009804	0.000524	0.000524
0.049020	0.019608	0.001048	0.001048
0.049020	0.029412	0.001574	0.001573
0.049020	0.039216	0.002101	0.002100
0.049020	0.049020	0.002630	0.002629
0.049020	0.058824	0.003161	0.003161
0.049020	0.068627	0.003696	0.003696
0.049020	0.078431	0.004235	0.004234
0.049020	0.088235	0.004777	0.004777
0.049020	0.098039	0.005325	0.005324
0.049020	0.107843	0.005877	0.005877
0.049020	0.117647	0.006436	0.006435
0.049020	0.127451	0.007001	0.007000
0.049020	0.137255	0.007573	0.007572
0.049020	0.147059	0.008152	0.008151
0.049020	0.156863	0.008740	0.008739
0.049020	0.166667	0.009337	0.009336
0.049020	0.176471	0.009943	0.009941
0.049020	0.186275	0.010559	0.010557
0.049020	0.196078	0.011185	0.011184
0.049020	0.205882	0.011823	0.011822
0.049020	0.215686	0.012473	0.012472
0.049020	0.225490	0.013136	0.013134
0.049020	0.235294	0.013812	0.013810
0.049020	0.245098	0.014502	0.014501
0.049020	0.254902	0.015208	0.015206
0.049020	0.264706	0.015929	0.015927
0.049020	0.274510	0.016666	0.016664
0.049020	0.284314	0.017421	0.017419
0.049020	0.294118	0.018195	0.018192
0.049020	0.303922	0.018987	0.018985
0.049020	0.313725	0.019800	0.019797
0.049020	0.323529	0.020633	0.020631
0.049020	0.333333	0.021489	0.021486
0.049020	0.343137	0.022368	0.022365
0.049020	0.352941	0.023271	0.023268
0.049020	0.362745	0.024200	0.024197
0.049020	0.372549	0.025155	0.025152
0.049020	0.382353	0.026139	0.026135
0.049020	0.392157	0.027151	0.027148
0.049020	0.401961	0.028195	0.028191
0.049020	0.411765	0.029270	0.029266
0.049020	0.421569	0.030380	0.030375
0.049020	0.431373	0.031525	0.031520
0.049020	0.441176	0.032707	0.032702
0.049020	0.450980	0.033928	0.033923
0.049020	0.460784	0.035191	0.035185
0.049020	0.470588	0.036496	0.036490
0.049020	0.480392	0.037847	0.037841
0.049020	0.490196	0.039246	0.039240
0.049020	0.500000	0.040696	0.040689
0.049020	0.509804	0.042198	0.042191
0.049020	0.519608	0.043757	0.043750
0.049020	0.529412	0.045376	0.045367
0.049020	0.539216	0.047057	0.047048
0.049020	0.549020	0.048805	0.048795
0.049020	0.558824	0.050623	0.050613
0.049020	0.568627	0.052517	0.052506
0.049020	0.578431	0.054490	0.054478
0.049020	0.588235	0.056548	0.056535
0.049020	0.598039	0.058697	0.058683
0.049020	0.607843	0.060942	0.060927
0.049020	0.617647	0.063291	0.063275
0.049020	0.627451	0.065751	0.065734
0.049020	0.637255	0.068331	0.068313
0.049020	0.647059	0.071039	0.071019
0.049020	0.656863	0.073886	0.073864
0.049020	0.666667	0.076883	0.076859
0.049020	0.676471	0.080042	0.080016
0.049020	0.686275	0.083378	0.083350
0.049020	0.696078	0.086907	0.086876
0.049020	0.705882	0.090646	0.090611
0.049020	0.715686	0.094615	0.094578
0.049020	0.725490	0.098838	0.098797
0.049020	0.735294	0.103341	0.103295
0.049020	0.745098	0.108154	0.108103
0.049020	0.754902	0.113312	0.113255
0.049020	0.764706	0.118853	0.118790
0.049020	0.774510	0.124826	0.124755
0.049020	0.784314	0.131283	0.131203
0.049020	0.794118	0.138290	0.138199
0.049020	0.803922	0.145920	0.145818
0.049020	0.813725	0.154265	0.154148
0.049020	0.823529	0.163430	0.163297
0.049020	0.833333	0.173547	0.173394
0.049020	0.843137	0.184773	0.184597
0.049020	0.852941	0.197301	0.197098
0.049020	0.862745	0.211370	0.211137
0.049020	0.872549	0.227280	0.227010
0.049020	0.882353	0.245406	0.245095
0.049020	0.892157	0.266225	0.265870
0.049020	0.901961	0.290348	0.289948
0.049020	0.911765	0.318561	0.318122
0.049020	0.921569	0.351879	0.351425
0.049020	0.931373	0.391612	0.391191
0.049020	0.941176	0.439424	0.439132
0.049020	0.950980	0.497370	0.497371
0.049020	0.960784	0.567829	0.568341
0.049020	0.970588	0.653178	0.654380
0.049020	0.980392	0.754967	0.756767
0.049020	0.990196	0.872347	0.875361
0.049020	1.000000	1.000000	1.038441
0.058824	0.000000	0.000000	0.000000
0.058824	0.009804	0.000627	0.000627
0.058824	0.019608	0.001256	0.001255
0.058824	0.029412	0.001885	0.001885
0.058824	0.039216	0.002516	0.002516
0.058824	0.049020	0.003150	0.003149
0.058824	0.058824	0.003787	0.003786
0.058824	0.068627	0.004427	0.004427
0.058824	0.078431	0.005072	0.005072
0.058824	0.088235	0.005722	0.005721
0.058824	0.098039	0.006378	0.006377
0.058824	0.107843	0.007040	0.007039
0.058824	0.117647	0.007709	0.007708
0.058824	0.127451	0.008386	0.008385
0.058824	0.137255	0.009071	0.009070
0.058824	0.147059	0.009765	0.009764
0.058824	0.156863	0.010469	0.010468
0.058824	0.166667	0.011183	0.011182
0.058824	0.176471	0.011909	0.011908
0.058824	0.186275	0.012647	0.012645
0.058824	0.196078	0.013397	0.013396
0.058824	0.205882	0.014161	0.014160
0.058824	0.215686	0.014940	0.014938
0.058824	0.225490	0.015733	0.015732
0.058824	0.235294	0.016543	0.016541
0.058824	0.245098	0.017370	0.017368
0.058824	0.254902	0.018215	0.018212
0.058824	0.264706	0.019078	0.019076
0.058824	0.274510	0.019961	0.019959
0.058824	0.284314	0.020865	0.020863
0.058824	0.294118	0.021791	0.021789
0.058824	0.303922	0.022740	0.022737
0.058824	0.313725	0.023713	0.023710
0.058824	0.323529	0.024711	0.024708
0.058824	0.333333	0.025736	0.025732
0.058824	0.343137	0.026788	0.026784
0.058824	0.352941	0.027869	0.027866
0.058824	0.362745	0.028981	0.028977
0.058824	0.372549	0.030125	0.030121
0.058824	0.382353	0.031302	0.031297
0.058824	0.392157	0.032514	0.032509
0.058824	0.401961	0.033762	0.033758
0.058824	0.411765	0.035050	0.035045
0.058824	0.421569	0.036377	0.036372
0.058824	0.431373	0.037747	0.037742
0.058824	0.441176	0.039162	0.039156
0.058824	0.450980	0.040623	0.040617
0.058824	0.460784	0.042133	0.042127
0.058824	0.470588	0.043695	0.043688
0.058824	0.480392	0.045311	0.045304
0.058824	0.490196	0.046984	0.046976
0.058824	0.500000	0.048717	0.048709
0.058824	0.509804	0.050514	0.050505
0.058824	0.519608	0.052378	0.052368
0.058824	0.529412	0.054312	0.054302
0.058824	0.539216	0.056321	0.056311
0.058824	0.549020	0.058409	0.058398
0.058824	0.558824	0.060582	0.060570
0.058824	0.568627	0.062843	0.062831
0.058824	0.578431	0.065199	0.065186
0.058824	0.588235	0.067657	0.067642
0.058824	0.598039	0.070221	0.070205
0.058824	0.607843	0.072901	0.072884
0.058824	0.617647	0.075703	0.075685
0.058824	0.627451	0.078637	0.078617
0.058824	0.637255	0.081712	0.081690
0.058824	0.647059	0.084939	0.084916
0.058824	0.656863	0.088329	0.088304
0.058824	0.666667	0.091897	0.091870
0.058824	0.676471	0.095657	0.095627
0.058824	0.686275	0.099624	0.099592
0.058824	0.696078	0.103818	0.103783
0.058824	0.705882	0.108259	0.108220
0.058824	0.715686	0.112971	0.112928
0.058824	0.725490	0.117979	0.117932
0.058824	0.735294	0.123315	0.123263
0.058824	0.745098	0.129011	0.128954
0.058824	0.754902	0.135109	0.135045
0.058824	0.764706	0.141653	0.141582
0.058824	0.774510	0.148695	0.148616
