x	y	T	T(actual)
0.029412	0.862745	-0.139584	-0.139540
0.029412	0.872549	-0.131958	-0.131916
0.029412	0.882353	-0.123830	-0.123791
0.029412	0.892157	-0.115233	-0.115197
0.029412	0.901961	-0.106199	-0.106166
0.029412	0.911765	-0.096762	-0.096732
0.029412	0.921569	-0.086958	-0.086931
0.029412	0.931373	-0.076824	-0.076800
0.029412	0.941176	-0.066399	-0.066378
0.029412	0.950980	-0.055722	-0.055704
0.029412	0.960784	-0.044833	-0.044819
0.029412	0.970588	-0.033775	-0.033764
0.029412	0.980392	-0.022588	-0.022581
0.029412	0.990196	-0.011315	-0.011312
0.029412	1.000000	0.000000	-0.000000
0.039216	0.000000	0.000000	0.000000
0.039216	0.009804	0.015020	0.015016
0.039216	0.019608	0.029984	0.029974
0.039216	0.029412	0.044833	0.044819
0.039216	0.039216	0.059513	0.059494
0.039216	0.049020	0.073966	0.073943
0.039216	0.058824	0.088140	0.088112
0.039216	0.068627	0.101979	0.101946
0.039216	0.078431	0.115431	0.115394
0.039216	0.088235	0.128445	0.128404
0.039216	0.098039	0.140972	0.140927
0.039216	0.107843	0.152964	0.152915
0.039216	0.117647	0.164376	0.164324
0.039216	0.127451	0.175164	0.175109
0.039216	0.137255	0.185288	0.185229
0.039216	0.147059	0.194709	0.194647
0.039216	0.156863	0.203391	0.203327
0.039216	0.166667	0.211302	0.211235
0.039216	0.176471	0.218412	0.218343
0.039216	0.186275	0.224693	0.224621
0.039216	0.196078	0.230121	0.230048
0.039216	0.205882	0.234677	0.234602
0.039216	0.215686	0.238342	0.238267
0.039216	0.225490	0.241103	0.241027
0.039216	0.235294	0.242950	0.242873
0.039216	0.245098	0.243875	0.243798
0.039216	0.254902	0.243875	0.243798
0.039216	0.264706	0.242950	0.242873
0.039216	0.274510	0.241103	0.241027
0.039216	0.284314	0.238342	0.238267
0.039216	0.294118	0.234677	0.234602
0.039216	0.303922	0.230121	0.230048
0.039216	0.313725	0.224693	0.224621
0.039216	0.323529	0.218412	0.218343
0.039216	0.333333	0.211302	0.211235
0.039216	0.343137	0.203391	0.203327
0.039216	0.352941	0.194709	0.194647
0.039216	0.362745	0.185288	0.185229
0.039216	0.372549	0.175164	0.175109
0.039216	0.382353	0.164376	0.164324
0.039216	0.392157	0.152964	0.152915
0.039216	0.401961	0.140972	0.140927
0.039216	0.411765	0.128445	0.128404
0.039216	0.421569	0.115431	0.115394
0.039216	0.431373	0.101979	0.101946
0.039216	0.441176	0.088140	0.088112
0.039216	0.450980	0.073966	0.073943
0.039216	0.460784	0.059513	0.059494
0.039216	0.470588	0.044833	0.044819
0.039216	0.480392	0.029984	0.029974
0.039216	0.490196	0.015020	0.015016
0.039216	0.500000	0.000000	0.000000
0.039216	0.509804	-0.015020	-0.015016
0.039216	0.519608	-0.029984	-0.029974
0.039216	0.529412	-0.044833	-0.044819
0.039216	0.539216	-0.059513	-0.059494
0.039216	0.549020	-0.073966	-0.073943
0.039216	0.558824	-0.088140	-0.088112
0.039216	0.568627	-0.101979	-0.101946
0.039216	0.578431	-0.115431	-0.115394
0.039216	0.588235	-0.128445	-0.128404
0.039216	0.598039	-0.140972	-0.140927
0.039216	0.607843	-0.152964	-0.152915
0.039216	0.617647	-0.164376	-0.164324
0.039216	0.627451	-0.175164	-0.175109
0.039216	0.637255	-0.185288	-0.185229
0.039216	0.647059	-0.194709	-0.194647
0.039216	0.656863	-0.203391	-0.203327
0.039216	0.666667	-0.211302	-0.211235
0.039216	0.676471	-0.218412	-0.218343
0.039216	0.686275	-0.224693	-0.224621
0.039216	0.696078	-0.230121	-0.230048
0.039216	0.705882	-0.234677	-0.234602
0.039216	0.715686	-0.238342	-0.238267
0.039216	0.725490	-0.241103	-0.241027
0.039216	0.735294	-0.242950	-0.242873
0.039216	0.745098	-0.243875	-0.243798
0.039216	0.754902	-0.243875	-0.243798
0.039216	0.764706	-0.242950	-0.242873
0.039216	0.774510	-0.241103	-0.241027
0.039216	0.784314	-0.238342	-0.238267
0.039216	0.794118	-0.234677	-0.234602
0.039216	0.803922	-0.230121	-0.230048
0.039216	0.813725	-0.224693	-0.224621
0.039216	0.823529	-0.218412	-0.218343
0.039216	0.833333	-0.211302	-0.211235
0.039216	0.843137	-0.203391	-0.203327
0.039216	0.852941	-0.194709	-0.194647
0.039216	0.862745	-0.185288	-0.185229
0.039216	0.872549	-0.175164	-0.175109
0.039216	0.882353	-0.164376	-0.164324
0.039216	0.892157	-0.152964	-0.152915
0.039216	0.901961	-0.140972	-0.140927
0.039216	0.911765	-0.128445	-0.128404
0.039216	0.921569	-0.115431	-0.115394
0.039216	0.931373	-0.101979	-0.101946
0.039216	0.941176	-0.088140	-0.088112
0.039216	0.950980	-0.073966	-0.073943
0.039216	0.960784	-0.059513	-0.059494
0.039216	0.970588	-0.044833	-0.044819
0.039216	0.980392	-0.029984	-0.029974
0.039216	0.990196	-0.015020	-0.015016
0.039216	1.000000	0.000000	-0.000000
0.049020	0.000000	0.000000	0.000000
0.049020	0.009804	0.018668	0.018662
0.049020	0.019608	0.037266	0.037254
0.049020	0.029412	0.055722	0.055704
0.049020	0.039216	0.073966	0.073943
0.049020	0.049020	0.091931	0.091902
0.049020	0.058824	0.109546	0.109511
0.049020	0.068627	0.126746	0.126706
0.049020	0.078431	0.143465	0.143420
0.049020	0.088235	0.159640	0.159589
0.049020	0.098039	0.175209	0.175154
0.049020	0.107843	0.190114	0.190054
0.049020	0.117647	0.204297	0.204233
0.049020	0.127451	0.217706	0.217637
0.049020	0.137255	0.230288	0.230216
0.049020	0.147059	0.241998	0.241921
0.049020	0.156863	0.252789	0.252709
0.049020	0.166667	0.262621	0.262538
0.049020	0.176471	0.271457	0.271371
0.049020	0.186275	0.279263	0.279175
0.049020	0.196078	0.286010	0.285920
0.049020	0.205882	0.291672	0.291580
0.049020	0.215686	0.296228	0.296134
0.049020	0.225490	0.299660	0.299565
0.049020	0.235294	0.301955	0.301859
0.049020	0.245098	0.303105	0.303009
0.049020	0.254902	0.303105	0.303009
0.049020	0.264706	0.301955	0.301859
0.049020	0.274510	0.299660	0.299565
0.049020	0.284314	0.296228	0.296134
0.049020	0.294118	0.291672	0.291580
0.049020	0.303922	0.286010	0.285920
0.049020	0.313725	0.279263	0.279175
0.049020	0.323529	0.271457	0.271371
0.049020	0.333333	0.262621	0.262538
0.049020	0.343137	0.252789	0.252709
0.049020	0.352941	0.241998	0.241921
0.049020	0.362745	0.230288	0.230216
0.049020	0.372549	0.217706	0.217637
0.049020	0.382353	0.204297	0.204233
0.049020	0.392157	0.190114	0.190054
0.049020	0.401961	0.175209	0.175154
0.049020	0.411765	0.159640	0.159589
0.049020	0.421569	0.143465	0.143420
0.049020	0.431373	0.126746	0.126706
0.049020	0.441176	0.109546	0.109511
0.049020	0.450980	0.091931	0.091902
0.049020	0.460784	0.073966	0.073943
0.049020	0.470588	0.055722	0.055704
0.049020	0.480392	0.037266	0.037254
0.049020	0.490196	0.018668	0.018662
0.049020	0.500000	0.000000	0.000000
0.049020	0.509804	-0.018668	-0.018662
0.049020	0.519608	-0.037266	-0.037254
0.049020	0.529412	-0.055722	-0.055704
0.049020	0.539216	-0.073966	-0.073943
0.049020	0.549020	-0.091931	-0.091902
0.049020	0.558824	-0.109546	-0.109511
0.049020	0.568627	-0.126746	-0.126706
0.049020	0.578431	-0.143465	-0.143420
0.049020	0.588235	-0.159640	-0.159589
0.049020	0.598039	-0.175209	-0.175154
0.049020	0.607843	-0.190114	-0.190054
0.049020	0.617647	-0.204297	-0.204233
0.049020	0.627451	-0.217706	-0.217637
0.049020	0.637255	-0.230288	-0.230216
0.049020	0.647059	-0.241998	-0.241921
0.049020	0.656863	-0.252789	-0.252709
0.049020	0.666667	-0.262621	-0.262538
0.049020	0.676471	-0.271457	-0.271371
0.049020	0.686275	-0.279263	-0.279175
0.049020	0.696078	-0.286010	-0.285920
0.049020	0.705882	-0.291672	-0.291580
0.049020	0.715686	-0.296228	-0.296134
0.049020	0.725490	-0.299660	-0.299565
0.049020	0.735294	-0.301955	-0.301859
0.049020	0.745098	-0.303105	-0.303009
0.049020	0.754902	-0.303105	-0.303009
0.049020	0.764706	-0.301955	-0.301859
0.049020	0.774510	-0.299660	-0.299565
0.049020	0.784314	-0.296228	-0.296134
0.049020	0.794118	-0.291672	-0.291580
0.049020	0.803922	-0.286010	-0.285920
0.049020	0.813725	-0.279263	-0.279175
0.049020	0.823529	-0.271457	-0.271371
0.049020	0.833333	-0.262621	-0.262538
0.049020	0.843137	-0.252789	-0.252709
0.049020	0.852941	-0.241998	-0.241921
0.049020	0.862745	-0.230288	-0.230216
0.049020	0.872549	-0.217706	-0.217637
0.049020	0.882353	-0.204297	-0.204233
0.049020	0.892157	-0.190114	-0.190054
0.049020	0.901961	-0.175209	-0.175154
0.049020	0.911765	-0.159640	-0.159589
0.049020	0.921569	-0.143465	-0.143420
0.049020	0.931373	-0.126746	-0.126706
0.049020	0.941176	-0.109546	-0.109511
0.049020	0.950980	-0.091931	-0.091902
0.049020	0.960784	-0.073966	-0.073943
0.049020	0.970588	-0.055722	-0.055704
0.049020	0.980392	-0.037266	-0.037254
0.049020	0.990196	-0.018668	-0.018662
0.049020	1.000000	0.000000	-0.000000
0.058824	0.000000	0.000000	0.000000
0.058824	0.009804	0.022245	0.022238
0.058824	0.019608	0.044406	0.044392
0.058824	0.029412	0.066399	0.066378
0.058824	0.039216	0.088140	0.088112
0.058824	0.049020	0.109546	0.109511
0.058824	0.058824	0.130537	0.130496
0.058824	0.068627	0.151032	0.150985
0.058824	0.078431	0.170955	0.170901
0.058824	0.088235	0.190229	0.190169
0.058824	0.098039	0.208782	0.208716
0.058824	0.107843	0.226543	0.226471
0.058824	0.117647	0.243444	0.243367
0.058824	0.127451	0.259422	0.259340
0.058824	0.137255	0.274415	0.274329
0.058824	0.147059	0.288368	0.288277
0.058824	0.156863	0.301227	0.301132
0.058824	0.166667	0.312943	0.312844
0.058824	0.176471	0.323473	0.323370
0.058824	0.186275	0.332775	0.332669
0.058824	0.196078	0.340814	0.340707
0.058824	0.205882	0.347561	0.347451
0.058824	0.215686	0.352990	0.352878
0.058824	0.225490	0.357079	0.356967
0.058824	0.235294	0.359814	0.359701
0.058824	0.245098	0.361185	0.361070
0.058824	0.254902	0.361185	0.361070
0.058824	0.264706	0.359814	0.359701
0.058824	0.274510	0.357079	0.356967
0.058824	0.284314	0.352990	0.352878
0.058824	0.294118	0.347561	0.347451
0.058824	0.303922	0.340814	0.340707
0.058824	0.313725	0.332775	0.332669
0.058824	0.323529	0.323473	0.323370
0.058824	0.333333	0.312943	0.312844
0.058824	0.343137	0.301227	0.301132
0.058824	0.352941	0.288368	0.288277
0.058824	0.362745	0.274415	0.274329
0.058824	0.372549	0.259422	0.259340
0.058824	0.382353	0.243444	0.243367
0.058824	0.392157	0.226543	0.226471
0.058824	0.401961	0.208782	0.208716
0.058824	0.411765	0.190229	0.190169
0.058824	0.421569	0.170955	0.170901
0.058824	0.431373	0.151032	0.150985
0.058824	0.441176	0.130537	0.130496
0.058824	0.450980	0.109546	0.109511
0.058824	0.460784	0.088140	0.088112
0.058824	0.470588	0.066399	0.066378
0.058824	0.480392	0.044406	0.044392
0.058824	0.490196	0.022245	0.022238
0.058824	0.500000	0.000000	0.000000
